latitude,longitude,scan,track,confidence,frp,daynight,Class,source
58.5673,-118.4941,2.0,1.4,100,82.8,0,0,1
55.84251,-105.36241,0.44,0.39,66,8.78,0,0,0
58.90038,-120.80088,0.47,0.48,66,3.19,0,0,0
58.30245,-120.65267,0.46,0.47,66,4.92,0,0,0
58.7474,-121.0599,2.8,1.6,15,26.2,0,0,1
58.7643,-117.9637,2.5,1.5,88,86.7,0,0,1
56.1677,-124.602,1.1,1.1,88,57.0,1,1,1
59.36253,-121.53356,0.38,0.36,66,11.51,0,1,0
58.21195,-118.68888,0.59,0.53,66,3.36,0,0,0
59.709,-114.4943,1.3,1.1,100,32.8,0,0,1
59.7298,-114.48,3.5,1.8,100,852.4,0,1,1
58.6825,-117.9768,2.1,1.4,87,38.7,0,1,1
59.78643,-115.93812,0.42,0.38,66,1.87,0,1,0
59.5164,-114.5112,1.9,1.3,20,46.7,1,1,1
58.5431,-118.0161,2.1,1.4,74,94.0,0,1,1
58.44727,-118.30177,0.67,0.73,66,4.13,0,1,0
59.5999,-114.4669,3.5,1.8,100,483.8,0,1,1
61.0511,-112.4212,2.7,1.6,100,400.3,0,1,1
58.7204,-117.9694,2.1,1.4,86,37.0,0,0,1
58.00525,-121.77161,0.48,0.48,66,2.82,0,0,0
54.7991,-123.8002,1.3,1.1,13,10.7,0,1,1
58.6618,-117.9432,2.5,1.5,100,100.8,0,0,1
58.5981,-121.14,1.8,1.3,100,63.9,0,1,1
58.7371,-117.96,2.5,1.5,100,158.4,0,0,1
59.41,-120.8501,1.9,1.4,100,56.9,0,1,1
59.64679,-121.83126,0.39,0.36,66,3.74,0,1,0
59.71725,-114.25661,0.35,0.57,66,0.87,0,0,0
58.4216,-119.9148,2.1,1.4,100,50.9,0,1,1
59.5135,-114.5025,1.6,1.2,84,56.7,0,1,1
59.53009,-113.15942,0.43,0.38,66,1.68,0,0,0
58.675,-118.4107,2.0,1.4,80,43.7,0,0,1
59.4698,-121.373,2.4,1.5,49,57.7,0,0,1
58.3038,-120.6313,1.9,1.3,100,168.2,0,1,1
58.7162,-117.9505,2.5,1.5,83,112.5,0,0,1
58.5422,-120.7142,2.7,1.6,72,85.1,0,0,1
57.4866,-113.5249,3.8,1.8,16,39.6,0,0,1
59.6365,-114.4793,1.3,1.1,100,743.5,0,1,1
59.85284,-112.02756,0.48,0.4,66,9.24,1,1,0
58.7147,-120.8104,1.9,1.3,81,67.7,0,1,1
58.7686,-118.1451,2.1,1.4,100,125.5,0,1,1
59.36223,-123.10528,0.39,0.36,66,11.49,0,1,0
58.6608,-120.90784,0.48,0.48,66,3.89,0,0,0
58.71181,-118.01873,0.57,0.43,66,11.42,0,0,0
59.2899,-121.3055,2.9,1.6,88,68.0,0,1,1
58.6966,-121.1999,1.8,1.3,26,19.1,0,0,1
58.18153,-120.30788,0.52,0.5,66,6.0,0,0,0
58.26087,-120.34262,0.65,0.73,66,4.97,0,1,0
55.45393,-103.83845,0.47,0.4,66,8.44,0,1,0
59.5766,-114.4254,1.6,1.2,100,273.8,0,1,1
59.73927,-114.2793,0.46,0.39,66,1.95,0,0,0
58.9927,-120.9778,2.4,1.5,55,50.8,0,0,1
56.8702,-119.3443,1.5,1.2,100,435.6,1,1,1
57.6988,-120.4558,2.6,1.6,53,106.0,0,0,1
59.42331,-121.29715,0.69,0.74,66,4.91,0,1,0
58.26157,-119.60349,0.39,0.36,66,1.05,0,1,0
58.3316,-118.56339,0.4,0.37,66,5.19,0,1,0
58.23287,-120.41109,0.45,0.47,66,1.36,0,0,0
57.2526,-120.703,1.0,1.0,56,8.3,1,0,1
60.22452,-118.10577,0.39,0.36,66,0.98,0,1,0
58.2067,-119.7281,2.3,1.5,100,75.7,0,1,1
58.7515,-121.0865,1.9,1.3,46,18.9,0,0,1
58.5246,-118.3955,2.2,1.4,61,58.0,0,1,1
58.81121,-120.04388,0.44,0.46,66,3.14,0,0,0
58.50729,-121.64674,0.38,0.36,66,2.78,0,1,0
59.46039,-114.32269,0.39,0.6,66,3.94,1,1,0
59.53287,-114.48012,0.39,0.6,66,5.22,1,1,0
59.33549,-121.4946,0.5,0.66,66,7.5,0,1,0
58.8675,-120.4522,2.0,1.4,100,118.6,0,0,1
58.4196,-118.27343,0.4,0.37,66,1.49,0,1,0
58.63515,-118.39703,0.4,0.37,100,8.17,0,1,0
58.2596,-118.5732,2.1,1.4,100,294.4,0,1,1
58.8823,-120.6273,2.3,1.5,76,43.5,0,1,1
58.1446,-118.6232,2.2,1.4,7,29.5,0,0,1
56.97283,-119.8559,0.71,0.75,66,1.95,0,1,0
58.1212,-118.5579,2.1,1.4,99,54.6,0,0,1
61.0249,-112.3429,1.9,1.4,77,90.0,1,1,1
58.7242,-121.4169,2.5,1.5,100,92.0,0,1,1
59.2802,-122.1517,2.6,1.5,50,52.1,0,0,1
59.3134,-121.45982,0.5,0.66,66,13.06,0,1,0
59.7173,-115.7494,1.5,1.2,67,12.8,0,1,1
58.65406,-118.24475,0.58,0.52,66,10.18,0,0,0
58.75452,-121.67081,0.51,0.49,66,11.88,0,0,0
58.62879,-120.61446,0.49,0.49,66,2.31,0,0,0
58.9497,-114.6838,3.0,1.6,82,254.9,1,1,1
59.0352,-120.82069,0.38,0.36,66,2.53,0,1,0
58.6754,-117.9451,2.5,1.5,100,169.0,0,0,1
55.9157,-104.5496,3.7,1.8,0,138.9,1,1,1
59.1935,-120.5507,2.3,1.5,64,46.3,0,0,1
58.1541,-113.5021,1.6,1.2,93,82.6,1,1,1
57.6759,-120.3307,1.9,1.4,80,33.6,0,0,1
58.58719,-118.00391,0.57,0.43,66,21.29,0,0,0
59.2346,-120.83,2.3,1.5,64,49.5,0,1,1
58.6346,-120.7358,2.4,1.5,11,47.1,0,1,1
58.6205,-118.2806,2.0,1.4,100,1705.1,0,1,1
58.34635,-119.49408,0.42,0.45,66,16.82,0,0,0
61.1386,-121.0763,2.0,1.4,74,34.5,0,0,1
58.7415,-118.335,2.4,1.5,77,54.3,0,0,1
54.7622,-123.9678,4.7,2.0,73,115.9,0,0,1
59.63153,-114.36169,0.73,0.76,66,21.43,0,1,0
58.52259,-121.722,0.38,0.36,66,2.22,0,1,0
58.3552,-118.5868,2.3,1.5,90,42.0,0,0,1
61.1329,-121.0762,2.0,1.4,100,116.9,0,0,1
58.63502,-118.19036,0.38,0.44,66,7.97,0,0,0
59.64558,-114.48697,0.47,0.39,66,4.41,0,0,0
58.0195,-113.4248,1.4,1.2,78,36.4,0,1,1
59.8581,-115.1393,2.5,1.5,17,24.9,0,1,1
61.1405,-121.0397,2.0,1.4,100,405.3,0,0,1
57.7639,-114.7857,1.6,1.2,100,50.9,0,1,1
59.6562,-114.5353,3.5,1.8,100,116.1,0,0,1
58.75156,-120.67391,0.49,0.48,66,3.98,0,0,0
59.50845,-113.95021,0.47,0.4,66,2.14,0,1,0
58.78811,-120.08146,0.63,0.72,66,3.16,0,1,0
58.07036,-121.73486,0.47,0.48,66,3.65,0,0,0
58.13565,-120.35396,0.39,0.36,66,4.07,0,1,0
58.8996,-120.4401,1.7,1.3,41,18.4,0,0,1
58.7879,-117.9877,2.1,1.4,81,34.0,0,0,1
59.31185,-121.54723,0.44,0.46,66,5.82,0,0,0
54.622,-123.5657,4.6,2.0,31,62.8,0,1,1
57.0846,-100.2638,1.4,1.2,92,28.2,0,0,1
58.3718,-118.5822,2.3,1.5,98,53.9,0,0,1
59.5686,-115.5784,1.5,1.2,100,86.8,0,1,1
60.72877,-117.25755,0.4,0.37,66,0.96,0,1,0
59.4539,-113.1164,1.7,1.3,72,86.0,1,1,1
59.5861,-121.7983,2.4,1.5,74,35.8,0,0,1
57.5567,-120.6081,2.6,1.6,21,35.7,0,1,1
59.74251,-111.74113,0.41,0.61,66,4.39,0,0,0
61.10653,-112.3243,0.68,0.74,66,17.28,0,1,0
58.2364,-118.7157,2.3,1.5,100,126.8,0,1,1
58.7189,-121.51883,0.5,0.49,66,3.12,0,0,0
58.22332,-120.2722,0.45,0.47,66,12.67,0,0,0
58.47643,-118.46854,0.39,0.44,66,3.3,0,0,0
61.1717,-119.4589,1.6,1.2,57,17.4,0,1,1
58.72776,-120.74371,0.38,0.36,66,5.0,0,1,0
60.8641,-112.3062,1.1,1.0,26,19.1,0,1,1
58.28952,-119.40874,0.55,0.51,66,5.21,0,0,0
58.7456,-120.9869,1.9,1.3,90,48.5,0,0,1
58.39144,-120.32204,0.45,0.47,66,2.61,0,0,0
58.5881,-121.1681,2.5,1.5,100,77.4,0,0,1
60.39692,-117.98133,0.51,0.49,66,1.59,0,0,0
59.66,-114.44683,0.46,0.39,66,6.56,0,0,0
58.7338,-121.1775,1.8,1.3,85,35.0,0,0,1
59.6907,-115.2443,2.5,1.5,70,38.2,0,0,1
59.7789,-115.3328,3.3,1.7,100,600.8,0,0,1
58.44735,-118.34451,0.4,0.37,66,14.86,0,1,0
57.0814,-100.2532,1.0,1.0,64,39.6,1,0,1
58.8085,-118.0049,2.1,1.4,60,46.1,0,0,1
56.24757,-101.74916,0.4,0.37,66,55.57,1,0,0
56.6121,-108.4167,2.5,1.5,0,81.5,1,0,1
58.4901,-121.4035,2.9,1.6,78,53.1,0,0,1
59.4202,-120.8499,2.3,1.5,49,27.8,0,1,1
59.5833,-115.5638,1.5,1.2,100,133.5,0,1,1
60.5381,-110.7677,2.2,1.4,0,86.0,1,0,1
55.8894,-124.8639,1.1,1.1,95,61.5,1,1,1
59.4268,-121.4206,2.4,1.5,66,77.5,0,0,1
58.7403,-121.0854,1.7,1.3,100,90.7,0,1,1
59.4602,-121.5086,2.4,1.5,100,337.7,0,1,1
58.6683,-117.9388,2.5,1.5,100,150.5,0,0,1
59.82871,-113.53825,0.44,0.39,66,2.89,0,0,0
58.7238,-120.9491,1.9,1.3,16,27.2,0,0,1
61.03023,-111.35049,0.45,0.63,66,54.44,1,0,0
60.47089,-112.10237,0.42,0.38,66,1.16,0,0,0
59.5374,-113.2391,1.2,1.1,9,7.9,0,1,1
61.02817,-112.31198,0.43,0.38,66,5.33,0,0,0
58.2521,-119.3104,2.0,1.4,61,23.0,0,0,1
58.2659,-120.6559,1.9,1.3,15,39.0,0,1,1
58.50991,-121.81297,0.56,0.43,66,7.51,1,0,0
58.09702,-113.3867,0.43,0.38,66,21.16,1,1,0
58.5851,-117.9705,2.5,1.5,100,65.1,0,0,1
58.59451,-118.01546,0.59,0.53,66,15.03,0,0,0
58.6809,-118.204,2.1,1.4,100,109.4,0,1,1
58.7434,-117.9542,2.5,1.5,100,152.0,0,0,1
58.9726,-120.8236,1.9,1.3,100,860.1,0,1,1
61.1191,-121.054,2.0,1.4,100,76.9,0,0,1
58.73759,-120.56635,0.56,0.69,66,7.26,0,1,0
58.29825,-119.65396,0.43,0.46,66,7.8,0,0,0
58.559,-117.9606,1.9,1.4,20,13.0,0,0,1
59.1142,-113.0292,1.2,1.1,51,9.6,0,1,1
61.03727,-112.35773,0.43,0.38,66,27.54,0,0,0
58.6127,-121.703,2.6,1.6,72,80.8,0,1,1
58.9714,-120.5249,2.7,1.6,100,211.1,0,1,1
58.7378,-121.48,2.5,1.5,36,15.8,0,0,1
58.9698,-120.6222,2.7,1.6,100,275.7,0,1,1
58.9918,-120.5174,1.7,1.3,37,14.1,0,0,1
57.0864,-100.2585,4.0,1.9,100,208.2,0,0,1
57.0751,-100.2697,1.3,1.1,92,24.6,0,0,1
58.6296,-121.2104,1.8,1.3,91,31.8,0,0,1
61.03545,-112.43442,0.34,0.56,66,30.14,0,0,0
58.67,-117.8959,2.5,1.5,100,61.9,0,0,1
60.03721,-111.17451,0.42,0.38,66,5.62,1,0,0
59.3468,-122.99675,0.4,0.44,66,2.87,0,0,0
58.3476,-119.3471,2.2,1.4,100,1895.8,0,1,1
58.5767,-118.2705,2.0,1.4,100,0.0,0,1,1
58.2347,-118.754,2.3,1.5,48,26.8,0,0,1
59.8355,-115.1147,2.5,1.5,64,35.6,0,1,1
58.54607,-121.61063,0.38,0.36,66,1.68,0,1,0
58.1118,-113.38181,0.36,0.57,66,27.54,0,1,0
53.2853,-106.0954,2.3,1.5,25,8.2,1,0,1
58.02104,-119.90539,0.54,0.51,66,5.12,0,0,0
58.792,-118.1034,2.1,1.4,100,352.9,0,1,1
59.45761,-114.30682,0.46,0.39,66,3.73,0,0,0
58.68027,-121.12379,0.47,0.48,66,8.93,0,0,0
58.7901,-120.57541,0.49,0.48,66,13.0,0,0,0
61.06313,-112.31626,0.47,0.4,100,10.14,0,1,0
58.53092,-118.02169,0.53,0.67,66,6.13,0,1,0
61.05709,-112.35147,0.34,0.56,100,46.7,0,1,0
58.6082,-118.4944,2.0,1.4,10,21.2,0,0,1
58.497,-118.2873,2.4,1.5,100,157.2,0,1,1
59.81615,-115.21559,0.43,0.62,66,164.46,0,1,0
58.53861,-121.78004,0.53,0.67,66,4.99,0,1,0
59.35727,-123.09521,0.39,0.44,66,3.58,0,0,0
59.5068,-112.8062,2.1,1.4,34,11.4,1,1,1
58.07594,-121.66462,0.48,0.48,66,1.69,0,0,0
58.54712,-121.5664,0.71,0.75,66,15.1,0,1,0
57.56826,-120.3931,0.64,0.72,66,2.68,0,1,0
58.3375,-120.4736,1.9,1.4,60,50.1,0,1,1
58.55618,-121.71332,0.46,0.47,66,5.32,0,0,0
59.7603,-113.6745,2.0,1.4,42,53.6,1,1,1
58.2983,-119.4318,2.2,1.4,100,390.1,0,1,1
58.6545,-120.5714,1.7,1.3,100,165.3,0,1,1
58.66482,-121.04269,0.38,0.36,66,16.77,0,1,0
56.1041,-105.301,1.0,1.0,64,9.5,0,0,1
58.74656,-120.14344,0.45,0.47,66,14.12,0,0,0
57.2242,-120.7065,1.0,1.0,39,6.5,1,0,1
58.64763,-120.19658,0.39,0.36,66,1.38,0,1,0
58.0272,-119.8532,2.0,1.4,55,61.6,0,1,1
58.56378,-121.57732,0.71,0.75,66,11.04,0,1,0
58.829,-120.478,2.0,1.4,0,43.6,0,1,1
58.78281,-118.13782,0.38,0.44,66,19.48,0,0,0
59.72676,-113.61911,0.37,0.58,66,38.34,1,0,0
58.656,-117.9869,2.1,1.4,91,42.9,0,0,1
58.17348,-120.29104,0.61,0.71,66,10.99,0,1,0
61.035,-112.17,2.0,1.4,0,94.5,1,1,1
58.7252,-121.6736,1.8,1.3,91,81.9,0,1,1
58.4263,-121.5571,0.5,0.49,66,6.24,0,0,0
59.3467,-121.2881,1.6,1.2,99,53.2,0,1,1
59.3814,-114.0058,2.3,1.5,42,19.3,1,0,1
58.4768,-118.2378,2.4,1.5,38,61.9,0,1,1
59.35019,-121.54385,0.51,0.49,66,18.86,0,0,0
59.54523,-114.50301,0.39,0.6,66,5.6,1,1,0
58.7318,-121.016,1.9,1.3,100,102.7,0,0,1
58.96181,-114.66416,0.41,0.6,66,1.51,0,1,0
57.5558,-120.4609,1.9,1.3,98,114.4,0,1,1
58.46723,-118.35972,0.55,0.68,66,3.98,0,1,0
59.7116,-115.317,2.5,1.5,96,93.0,0,1,1
59.69468,-114.36263,0.35,0.56,66,11.46,0,0,0
58.7272,-121.6437,1.8,1.3,86,31.7,0,1,1
59.76682,-115.26133,0.41,0.37,66,9.67,1,1,0
59.34809,-121.32648,0.38,0.36,66,2.05,0,1,0
58.34947,-119.48688,0.6,0.71,66,4.88,0,1,0
58.5259,-121.8142,2.7,1.6,100,370.9,0,1,1
61.08751,-112.32562,0.34,0.56,66,5.89,0,0,0
60.86679,-120.16188,0.38,0.36,66,1.25,0,1,0
58.3239,-120.7007,1.9,1.3,88,32.5,0,0,1
58.07051,-119.74391,0.43,0.46,66,8.06,0,0,0
58.7337,-120.984,1.9,1.3,94,60.5,0,0,1
57.633,-120.3908,2.6,1.5,25,29.4,0,1,1
58.21529,-120.33372,0.52,0.5,66,3.57,0,0,0
59.7076,-115.3774,3.2,1.7,17,46.4,0,0,1
58.6819,-117.9405,2.5,1.5,100,149.4,0,0,1
58.4348,-118.5506,2.0,1.4,44,20.6,0,0,1
55.95246,-103.6931,0.54,0.51,66,62.63,1,1,0
58.7217,-121.1662,2.5,1.5,79,33.6,0,0,1
58.6993,-121.192,2.5,1.5,70,56.0,0,0,1
61.22274,-119.66003,0.46,0.47,66,6.59,0,0,0
58.9068,-120.4467,2.7,1.6,52,141.8,0,0,1
60.14614,-111.18337,0.41,0.37,66,1.43,0,0,0
58.7067,-120.6142,1.9,1.4,100,765.5,0,1,1
59.1194,-114.2296,2.8,1.6,48,24.3,1,1,1
58.02745,-119.75291,0.62,0.71,66,40.99,0,1,0
58.82757,-120.56292,0.46,0.47,100,21.08,0,0,0
59.57294,-114.49352,0.35,0.57,66,2.21,0,0,0
59.66917,-114.32397,0.46,0.39,100,64.81,0,0,0
58.3408,-120.7094,1.9,1.3,36,55.6,0,0,1
58.46302,-118.15456,0.41,0.37,66,1.39,0,1,0
58.5176,-118.2907,2.0,1.4,100,0.0,0,1,1
58.13446,-118.61439,0.39,0.44,66,6.52,0,0,0
59.7229,-115.3774,3.2,1.7,100,102.5,0,0,1
59.51682,-114.02731,0.45,0.39,66,0.83,0,0,0
58.7671,-120.6275,1.9,1.4,100,911.2,0,1,1
59.766,-113.6694,1.3,1.1,74,12.1,0,1,1
58.78801,-118.00515,0.57,0.43,66,2.33,0,0,0
59.47342,-114.07611,0.39,0.59,100,7.06,0,1,0
58.2383,-121.74774,0.56,0.43,66,6.72,1,0,0
59.56494,-114.51679,0.4,0.6,66,12.27,0,1,0
60.551,-110.7702,2.2,1.4,0,53.1,1,0,1
61.1375,-121.032,2.0,1.4,100,539.1,0,0,1
57.0814,-100.2494,4.0,1.9,97,145.7,0,0,1
59.5313,-115.4774,3.0,1.6,80,113.7,1,1,1
58.6338,-120.5279,1.8,1.3,16,26.1,0,0,1
