latitude,longitude,bright_ti4,scan,track,acq_time,satellite,confidence,bright_ti5,frp,daynight,Class
57.08867,-100.25047,355.8,0.38,0.43,937,0,1,296.04,12.24,0,0
58.71244,-121.15529,298.67,0.49,0.48,938,0,1,283.96,3.29,0,0
60.29625,-117.80946,296.77,0.39,0.44,937,0,1,276.8,1.16,0,0
57.0946,-100.23862,302.35,0.38,0.43,937,0,1,280.54,6.62,0,0
58.57132,-120.75072,301.27,0.49,0.49,1118,0,1,283.0,1.62,0,0
58.12217,-118.5636,337.17,0.39,0.44,938,0,1,287.04,3.62,0,0
60.37928,-118.07938,316.98,0.4,0.44,937,0,1,280.83,1.81,0,0
59.06356,-120.31062,302.61,0.46,0.47,938,0,1,280.69,1.33,0,0
60.01944,-111.00392,335.06,0.42,0.38,1930,0,1,294.78,19.99,1,0
58.66011,-120.4963,336.05,0.49,0.49,1118,0,1,281.32,10.66,0,0
59.7542,-111.76613,345.28,0.41,0.37,937,0,1,293.25,9.37,0,0
58.65715,-120.49682,336.68,0.5,0.49,1118,0,1,281.12,5.79,0,0
58.64922,-120.50513,333.57,0.5,0.49,1118,0,1,280.96,6.25,0,0
58.53884,-120.72612,299.95,0.49,0.49,1118,0,1,283.21,1.32,0,0
58.79574,-120.43625,298.08,0.49,0.49,1118,0,1,282.16,1.72,0,0
58.83839,-120.46015,317.27,0.49,0.49,1118,0,1,282.94,3.13,0,0
58.66985,-120.47629,304.59,0.5,0.49,1118,0,1,281.71,1.27,0,0
59.00387,-112.93495,295.99,0.42,0.38,938,0,1,285.6,0.72,0,0
59.05973,-120.31949,299.14,0.46,0.47,938,0,1,280.22,1.33,0,0
58.80618,-118.01366,311.04,0.57,0.43,938,0,1,288.17,1.91,0,0
58.13876,-118.61561,334.66,0.59,0.53,1118,0,1,290.92,7.06,0,0
59.10566,-120.43784,301.03,0.48,0.48,1118,0,1,281.8,1.47,0,0
58.82951,-118.13736,310.03,0.58,0.52,1118,0,1,287.17,1.7,0,0
58.71213,-120.91814,300.85,0.48,0.48,938,0,1,278.61,2.72,0,0
57.20993,-121.74522,296.85,0.51,0.49,1119,0,1,277.8,1.2,0,0
58.80399,-120.44723,307.45,0.49,0.49,1118,0,1,281.59,1.35,0,0
58.84235,-120.45604,310.18,0.49,0.49,1118,0,1,282.86,3.13,0,0
58.67416,-120.49138,322.26,0.49,0.49,1118,0,1,281.35,2.93,0,0
58.83017,-120.44921,301.78,0.49,0.49,1118,0,1,281.79,1.72,0,0
58.98924,-120.53204,304.76,0.46,0.47,938,0,1,273.15,2.02,0,0
57.09808,-100.27077,317.53,0.38,0.43,937,0,1,284.85,2.54,0,0
58.63517,-120.50996,307.02,0.5,0.49,1118,0,1,279.73,2.21,0,0
59.95194,-117.27071,308.21,0.56,0.43,937,0,1,282.85,2.33,0,0
58.79947,-118.00343,297.49,0.58,0.52,1118,0,1,286.73,2.62,0,0
58.13173,-118.61117,317.83,0.59,0.53,1118,0,1,284.98,2.71,0,0
58.74934,-120.16256,309.96,0.45,0.47,938,0,1,282.36,1.36,0,0
59.74646,-112.50848,333.46,0.45,0.39,1930,0,1,295.74,4.38,1,0
58.5867,-119.39294,299.1,0.42,0.45,938,0,1,288.21,0.67,0,0
58.8014,-118.00499,304.68,0.57,0.43,938,0,1,287.92,3.14,0,0
58.75367,-119.70882,334.63,0.43,0.46,938,0,1,288.12,3.65,0,0
57.22919,-120.71007,343.16,0.39,0.44,2110,0,1,295.76,4.21,1,0
58.70044,-120.49335,318.68,0.49,0.49,1118,0,1,281.87,4.89,0,0
58.65362,-120.47363,298.44,0.5,0.49,1118,0,1,282.2,1.62,0,0
57.23921,-120.70772,314.06,0.45,0.47,938,0,1,281.73,3.64,0,0
58.12236,-118.56251,328.97,0.6,0.53,1118,0,1,287.14,4.23,0,0
59.07818,-120.33968,302.88,0.48,0.48,1118,0,1,284.29,3.21,0,0
60.37115,-118.08192,315.43,0.4,0.44,937,0,1,280.69,1.61,0,0
59.75174,-112.50681,310.49,0.39,0.59,1117,0,1,285.86,1.01,0,0
58.16291,-121.70753,307.93,0.5,0.49,938,0,1,282.43,1.36,0,0
58.83395,-118.0971,322.25,0.58,0.52,1118,0,1,286.56,3.78,0,0
58.0066,-119.67412,309.17,0.55,0.51,1118,0,1,279.71,2.17,0,0
58.70619,-120.47745,302.1,0.49,0.49,1118,0,1,281.25,1.13,0,0
58.83323,-118.09565,332.22,0.38,0.43,938,0,1,285.08,6.59,0,0
59.10176,-120.44202,303.62,0.48,0.48,1118,0,1,282.4,2.26,0,0
58.53436,-120.82243,314.01,0.47,0.48,938,0,1,282.73,5.65,0,0
58.84199,-118.12314,299.08,0.58,0.52,1118,0,1,286.56,1.71,0,0
58.84078,-118.10101,304.27,0.58,0.52,1118,0,1,286.38,1.57,0,0
58.74493,-120.18356,302.63,0.45,0.47,938,0,1,282.23,2.27,0,0
58.33617,-120.23956,301.63,0.52,0.5,1118,0,1,284.71,2.13,0,0
59.0028,-120.53643,301.23,0.46,0.47,938,0,1,273.83,1.32,0,0
59.95172,-117.27673,337.46,0.56,0.51,1118,0,1,284.68,3.59,0,0
60.39496,-118.06706,317.17,0.4,0.44,937,0,1,280.76,2.47,0,0
56.89145,-119.6006,356.61,0.43,0.46,2110,0,0,275.64,14.25,1,0
58.62328,-120.52245,298.06,0.5,0.49,1118,0,1,281.06,1.25,0,0
58.12546,-118.53586,331.75,0.6,0.53,1118,0,1,291.22,5.34,0,0
59.76182,-111.76994,346.58,0.41,0.37,937,0,1,293.62,5.83,0,0
58.83449,-118.0611,304.77,0.38,0.43,938,0,1,286.19,1.45,0,0
58.67812,-120.48723,314.85,0.49,0.49,1118,0,1,281.09,2.93,0,0
58.65685,-120.47749,306.42,0.5,0.49,1118,0,1,281.68,1.55,0,0
57.07726,-100.26704,312.18,0.38,0.43,937,0,1,280.39,1.53,0,0
58.81469,-118.17002,303.74,0.39,0.44,938,0,1,288.19,0.81,0,0
60.58328,-116.93196,298.35,0.56,0.43,937,0,1,280.74,2.5,0,0
58.31476,-118.60488,303.23,0.39,0.44,938,0,1,288.55,0.65,0,0
58.70318,-120.48313,300.94,0.46,0.47,938,0,1,281.49,2.2,0,0
58.74817,-120.16686,307.96,0.45,0.47,938,0,1,282.41,1.67,0,0
58.74202,-120.89413,310.86,0.48,0.48,938,0,1,279.75,3.02,0,0
60.04554,-110.63194,329.4,0.47,0.64,2111,0,1,291.05,3.0,1,0
59.2827,-122.98006,303.87,0.4,0.44,1118,0,1,275.69,3.97,0,0
58.84229,-118.10655,311.5,0.38,0.43,938,0,1,278.54,2.39,0,0
58.82653,-118.06356,319.58,0.38,0.43,938,0,1,284.91,2.08,0,0
59.58107,-120.05315,336.71,0.47,0.48,1118,0,1,278.96,8.43,0,0
58.9,-120.44736,299.51,0.49,0.48,1118,0,1,282.86,1.03,0,0
57.66261,-120.44778,300.69,0.54,0.51,1119,0,1,280.2,1.8,0,0
57.08151,-100.25318,348.69,0.45,0.63,1749,0,1,296.15,12.83,1,0
58.69397,-120.47064,299.05,0.49,0.49,1118,0,1,280.98,1.06,0,0
58.551,-120.73298,306.27,0.49,0.49,1118,0,1,282.86,1.22,0,0
59.74902,-112.50469,302.73,0.42,0.38,937,0,1,285.43,1.03,0,0
58.89606,-120.45148,304.49,0.49,0.48,1118,0,1,283.3,1.03,0,0
59.05574,-120.31426,300.35,0.49,0.48,1118,0,1,283.64,2.29,0,0
58.82995,-118.12202,320.07,0.58,0.52,1118,0,1,287.53,2.25,0,0
57.07924,-100.25936,353.0,0.45,0.63,1749,0,1,297.6,10.17,1,0
54.73066,-113.61967,337.98,0.43,0.46,1929,0,1,290.0,5.65,1,0
58.6236,-120.54173,310.65,0.49,0.49,1118,0,1,281.05,3.43,0,0
58.52846,-120.7991,303.93,0.47,0.48,938,0,1,280.94,2.89,0,0
58.83782,-118.12784,302.6,0.58,0.52,1118,0,1,286.69,1.42,0,0
58.83049,-120.46843,322.98,0.49,0.49,1118,0,1,282.22,4.7,0,0
58.70752,-120.48206,298.94,0.46,0.47,938,0,1,281.65,1.41,0,0
58.70276,-117.98338,299.66,0.59,0.53,1118,0,1,286.65,3.03,0,0
58.12725,-118.57568,316.53,0.39,0.44,938,0,1,288.55,4.65,0,0
58.79992,-118.00143,303.49,0.57,0.43,938,0,1,288.07,2.82,0,0
58.14703,-118.6171,304.87,0.39,0.44,938,0,1,288.69,2.06,0,0
58.82534,-118.14211,315.14,0.58,0.52,1118,0,1,287.4,1.7,0,0
58.8326,-118.13073,308.69,0.58,0.52,1118,0,1,287.18,2.25,0,0
58.69984,-120.50014,319.6,0.46,0.47,938,0,1,283.51,5.99,0,0
57.08977,-100.2459,343.68,0.43,0.38,1929,0,1,305.3,26.47,1,0
60.01838,-111.00814,367.0,0.46,0.63,2111,0,2,292.56,13.73,1,0
59.21858,-120.40768,298.83,0.48,0.48,1118,0,1,272.21,1.0,0,0
58.82654,-118.16415,304.78,0.58,0.52,1118,0,1,286.5,1.61,0,0
59.76928,-113.64675,340.13,0.48,0.4,1930,0,1,296.27,7.07,1,0
58.32504,-118.58096,300.04,0.39,0.44,938,0,1,289.57,1.29,0,0
58.65579,-120.48119,309.63,0.5,0.49,1118,0,1,281.71,3.59,0,0
54.55574,-123.33334,296.47,0.54,0.5,939,0,1,279.28,1.62,0,0
59.75376,-112.50373,325.62,0.42,0.38,937,0,1,287.39,2.15,0,0
59.95667,-117.27899,295.46,0.56,0.43,937,0,1,282.57,1.55,0,0
58.98497,-120.53079,306.98,0.46,0.47,938,0,1,273.23,2.61,0,0
57.08133,-100.25655,345.01,0.38,0.43,937,0,1,291.61,5.12,0,0
58.83421,-118.06145,305.94,0.58,0.52,1118,0,1,283.28,1.4,0,0
59.08361,-120.33882,309.24,0.46,0.47,938,0,1,280.11,3.82,0,0
58.83213,-118.08228,326.63,0.38,0.43,938,0,1,285.32,4.84,0,0
58.83141,-118.12366,341.04,0.38,0.44,938,0,1,281.04,4.36,0,0
58.53335,-120.80616,322.26,0.47,0.48,938,0,1,280.11,5.54,0,0
57.84049,-122.20958,303.51,0.52,0.5,938,0,1,283.04,2.2,0,0
59.0783,-120.32404,337.77,0.46,0.47,938,0,1,281.08,4.72,0,0
58.71627,-120.47674,304.94,0.49,0.49,1118,0,1,281.01,1.8,0,0
59.20151,-120.5328,307.4,0.47,0.48,938,0,1,267.06,4.69,0,0
58.75836,-120.03378,306.4,0.44,0.46,938,0,1,284.12,1.13,0,0
59.75941,-111.77882,344.39,0.41,0.37,937,0,1,295.26,4.42,0,0
59.76965,-113.65325,333.55,0.45,0.39,937,0,1,289.77,3.34,0,0
57.0932,-100.24727,367.0,0.43,0.38,1929,0,0,325.53,26.47,1,0
59.76369,-111.78434,321.9,0.41,0.37,937,0,1,287.57,2.09,0,0
58.83503,-118.06774,307.67,0.38,0.43,938,0,1,285.73,1.11,0,0
59.76308,-111.77766,342.25,0.44,0.38,1930,0,1,297.07,8.5,1,0
59.76005,-111.7702,334.48,0.41,0.6,1117,0,1,291.01,3.01,0,0
58.69647,-120.49747,326.86,0.49,0.49,1118,0,1,281.99,4.89,0,0
58.64281,-120.48241,307.86,0.5,0.49,1118,0,1,276.02,2.05,0,0
58.82797,-118.13155,341.55,0.38,0.44,938,0,1,282.64,13.14,0,0
59.06913,-120.31821,309.76,0.46,0.47,938,0,1,279.63,3.33,0,0
58.99844,-120.53766,305.29,0.46,0.47,938,0,1,273.38,2.56,0,0
58.82505,-118.17751,301.75,0.58,0.52,1118,0,1,286.63,1.61,0,0
58.74932,-120.8672,313.36,0.47,0.48,938,0,1,283.92,3.63,0,0
60.45811,-112.10134,343.58,0.43,0.38,1930,0,1,299.2,4.94,1,0
58.8372,-118.09441,321.06,0.38,0.43,938,0,1,282.59,2.4,0,0
57.08178,-100.26817,341.06,0.34,0.56,757,0,1,287.07,4.11,0,0
58.70419,-120.49906,315.36,0.46,0.47,938,0,1,281.81,5.99,0,0
58.81409,-118.16946,304.12,0.39,0.44,938,0,1,288.18,0.83,0,0
57.08561,-100.28086,332.96,0.43,0.38,1929,0,1,302.94,16.57,1,0
58.88457,-120.46089,312.32,0.49,0.48,1118,0,1,284.85,1.68,0,0
60.28416,-117.81281,296.09,0.39,0.44,937,0,1,277.0,1.07,0,0
60.01779,-110.99174,304.39,0.4,0.37,937,0,1,286.27,0.76,0,0
58.62757,-120.5376,309.64,0.49,0.49,1118,0,1,281.21,2.84,0,0
58.94314,-121.01215,304.59,0.48,0.48,938,0,1,275.63,3.41,0,0
58.84681,-118.11199,302.1,0.38,0.44,938,0,1,278.32,1.22,0,0
58.82614,-118.03532,296.16,0.58,0.52,1118,0,1,282.54,2.34,0,0
58.70853,-120.49802,311.9,0.46,0.47,938,0,1,281.41,3.46,0,0
59.75333,-111.77086,316.37,0.41,0.6,1117,0,1,287.32,3.01,0,0
59.74881,-112.51037,303.39,0.39,0.59,1117,0,1,285.13,1.07,0,0
59.50682,-112.81361,311.05,0.43,0.38,937,0,1,284.31,1.43,0,0
58.59188,-119.34647,301.57,0.42,0.45,938,0,1,288.54,1.29,0,0
58.64708,-120.49754,320.97,0.5,0.49,1118,0,1,280.6,6.25,0,0
58.5468,-120.73731,305.98,0.47,0.48,938,0,1,282.62,3.52,0,0
58.66193,-120.4846,316.74,0.5,0.49,1118,0,1,281.24,2.21,0,0
58.14863,-118.63708,347.08,0.39,0.44,938,0,1,287.36,6.65,0,0
58.12938,-118.60239,317.73,0.39,0.44,938,0,1,284.48,3.64,0,0
60.40365,-118.07175,308.93,0.4,0.44,937,0,1,280.1,1.2,0,0
57.09591,-100.28496,329.98,0.43,0.38,1929,0,1,297.94,52.25,1,0
58.76651,-120.15827,299.78,0.45,0.47,938,0,1,281.12,2.08,0,0
59.06179,-120.31762,305.44,0.49,0.48,1118,0,1,283.8,1.59,0,0
60.3769,-118.10248,304.37,0.4,0.44,937,0,1,280.16,1.07,0,0
58.69432,-120.48991,318.23,0.49,0.49,1118,0,1,281.15,2.28,0,0
58.84106,-118.06539,298.55,0.58,0.52,1118,0,1,284.31,1.4,0,0
58.33807,-120.24072,320.29,0.45,0.47,938,0,1,289.14,3.44,0,0
60.32068,-111.19839,327.29,0.45,0.63,2111,0,1,291.66,3.96,1,0
58.60882,-121.0414,306.35,0.48,0.48,938,0,1,280.92,3.67,0,0
58.70618,-121.16386,295.79,0.49,0.48,938,0,1,283.08,2.25,0,0
57.08716,-100.2735,309.29,0.34,0.56,757,0,1,284.34,2.83,0,0
58.8325,-118.13703,307.01,0.38,0.44,938,0,1,287.6,1.5,0,0
59.08312,-120.33096,316.34,0.46,0.47,938,0,1,281.1,3.82,0,0
58.69884,-120.48417,302.43,0.46,0.47,938,0,1,281.92,2.2,0,0
57.63145,-110.36864,302.13,0.39,0.36,938,0,1,283.71,0.51,0,0
58.81008,-120.45061,306.18,0.49,0.49,1118,0,1,281.83,2.56,0,0
58.76264,-120.03268,305.91,0.44,0.46,938,0,1,283.54,1.13,0,0
59.76276,-111.77713,315.12,0.41,0.37,937,0,1,287.58,5.83,0,0
58.80075,-118.01132,314.08,0.57,0.43,938,0,1,288.54,19.29,0,0
58.6608,-120.4733,302.91,0.5,0.49,1118,0,1,281.04,1.57,0,0
58.83594,-118.12912,320.88,0.38,0.44,938,0,1,272.77,4.36,0,0
59.19229,-120.38603,303.6,0.48,0.48,1118,0,1,283.12,1.15,0,0
60.40308,-118.06453,312.56,0.4,0.44,937,0,1,280.32,2.0,0,0
58.87991,-120.55054,312.06,0.46,0.47,938,0,1,279.46,2.41,0,0
59.40245,-123.30095,326.28,0.52,0.41,2111,0,1,288.25,5.68,1,0
57.2071,-121.74154,305.73,0.49,0.49,938,0,1,279.47,1.42,0,0
56.88876,-119.57888,342.06,0.43,0.46,2110,0,1,266.19,6.59,1,0
58.58396,-119.39361,307.49,0.54,0.51,1118,0,1,285.57,1.84,0,0
58.66112,-120.49267,331.62,0.5,0.49,1118,0,1,281.1,5.79,0,0
60.01842,-111.01658,336.97,0.46,0.63,2111,0,1,291.54,13.73,1,0
57.08685,-100.26206,314.6,0.34,0.56,757,0,1,287.73,4.11,0,0
59.00775,-120.61775,310.64,0.47,0.48,938,0,1,275.65,1.38,0,0
52.22596,-107.81219,332.76,0.48,0.4,1928,0,1,295.76,3.1,1,0
58.75246,-120.16579,305.21,0.45,0.47,938,0,1,282.09,1.67,0,0
58.73699,-120.03925,317.85,0.44,0.46,938,0,1,285.54,4.97,0,0
58.61933,-120.52661,298.94,0.5,0.49,1118,0,1,280.44,1.37,0,0
58.72418,-120.46843,304.39,0.49,0.49,1118,0,1,281.38,2.49,0,0
58.53284,-120.79803,319.13,0.47,0.48,938,0,1,280.31,5.54,0,0
58.81971,-118.16025,320.1,0.58,0.52,1118,0,1,287.59,4.24,0,0
58.66372,-120.47287,301.75,0.5,0.49,1118,0,1,281.61,2.21,0,0
57.65852,-120.45205,306.74,0.54,0.51,1119,0,1,279.3,2.67,0,0
58.80794,-120.44306,300.17,0.49,0.49,1118,0,1,282.32,1.35,0,0
58.9936,-120.53083,301.96,0.46,0.47,938,0,1,273.14,1.66,0,0
58.89642,-120.44855,303.24,0.49,0.48,1118,0,1,283.13,2.77,0,0
58.81832,-120.46159,314.06,0.49,0.49,1118,0,1,281.38,2.82,0,0
58.65135,-120.5127,347.04,0.49,0.49,1118,0,1,281.38,21.86,0,0
60.01569,-110.98469,336.62,0.42,0.38,1930,0,1,295.9,20.93,1,0
58.82929,-118.04735,305.52,0.57,0.43,938,0,1,284.75,1.9,0,0
59.00766,-120.54334,299.75,0.47,0.47,938,0,1,271.24,1.32,0,0
58.83811,-118.09235,312.77,0.58,0.52,1118,0,1,285.81,3.78,0,0
58.13446,-118.61439,338.21,0.39,0.44,938,0,1,287.58,6.52,0,0
59.953,-117.26279,295.13,0.56,0.51,1118,0,1,283.54,2.85,0,0
58.12163,-118.55692,321.45,0.39,0.44,938,0,1,285.79,3.62,0,0
59.76089,-111.76274,329.13,0.41,0.37,937,0,1,293.09,5.83,0,0
60.40661,-118.07125,306.58,0.4,0.44,937,0,1,280.36,1.08,0,0
59.38383,-114.02353,339.09,0.45,0.39,938,0,1,304.54,22.67,0,0
58.80698,-118.00996,298.56,0.58,0.52,1118,0,1,286.29,2.13,0,0
60.3909,-118.06831,318.79,0.4,0.44,937,0,1,281.16,2.47,0,0
58.82837,-120.46091,312.55,0.49,0.49,1118,0,1,281.66,1.72,0,0
58.81661,-120.45963,299.67,0.46,0.47,938,0,1,278.94,2.02,0,0
57.09403,-100.2403,342.89,0.43,0.38,1929,0,1,300.01,26.47,1,0
58.88316,-120.53232,318.86,0.46,0.47,938,0,1,278.08,3.98,0,0
59.40862,-123.30106,295.95,0.39,0.44,1118,0,1,279.31,0.66,0,0
58.88264,-120.52431,320.09,0.46,0.47,938,0,1,277.62,6.4,0,0
58.5318,-120.79163,302.07,0.49,0.49,1118,0,1,283.57,1.64,0,0
58.74817,-120.10348,330.41,0.45,0.47,938,0,1,285.58,5.16,0,0
58.79594,-118.00266,303.95,0.57,0.43,938,0,1,288.11,2.82,0,0
45.39423,-63.52428,299.01,0.39,0.36,618,0,1,267.31,0.65,0,0
58.75409,-120.03485,306.64,0.44,0.46,938,0,1,285.18,1.38,0,0
59.75649,-111.77241,336.64,0.44,0.38,1930,0,1,301.86,5.58,1,0
58.84065,-118.08652,308.94,0.38,0.43,938,0,1,283.56,1.67,0,0
58.66477,-120.46913,299.07,0.5,0.49,1118,0,1,281.44,1.57,0,0
58.65289,-120.48167,309.47,0.5,0.49,1118,0,1,280.82,1.55,0,0
61.09983,-111.51695,301.82,0.42,0.38,937,0,1,285.89,0.73,0,0
58.83269,-118.08896,330.14,0.38,0.43,938,0,1,286.24,4.84,0,0
60.38334,-118.07809,316.71,0.4,0.44,937,0,1,280.64,1.77,0,0
58.02724,-119.65205,299.65,0.55,0.51,1118,0,1,281.28,1.51,0,0
59.00727,-112.93336,304.75,0.42,0.38,938,0,1,287.72,0.72,0,0
59.855,-115.17645,325.24,0.49,0.4,937,0,1,290.06,5.57,0,0
56.89195,-119.5937,356.18,0.43,0.46,2110,0,1,269.69,14.25,1,0
57.2387,-120.70021,308.79,0.45,0.47,938,0,1,281.32,2.5,0,0
58.14854,-118.62899,325.77,0.59,0.53,1118,0,1,288.99,6.11,0,0
59.08206,-120.33535,310.2,0.48,0.48,1118,0,1,284.82,3.21,0,0
58.34085,-120.21668,301.31,0.45,0.47,938,0,1,286.54,0.76,0,0
59.75127,-112.51282,309.53,0.42,0.38,937,0,1,287.56,1.45,0,0
60.38796,-118.08409,311.29,0.4,0.44,937,0,1,280.96,1.77,0,0
58.69728,-121.16595,298.24,0.49,0.48,938,0,1,283.02,4.82,0,0
58.33735,-120.24112,308.7,0.52,0.5,1118,0,1,285.42,2.73,0,0
58.72438,-120.89845,304.66,0.48,0.48,938,0,1,276.57,1.62,0,0
59.07174,-120.31669,318.8,0.49,0.48,1118,0,1,286.93,9.47,0,0
58.87941,-120.54249,317.03,0.46,0.47,938,0,1,278.88,2.41,0,0
58.66508,-120.48849,324.3,0.5,0.49,1118,0,1,280.83,3.4,0,0
58.83524,-118.13943,301.61,0.58,0.52,1118,0,1,286.73,2.55,0,0
58.87186,-120.49464,305.32,0.46,0.47,938,0,1,274.62,2.62,0,0
58.74455,-121.08686,299.73,0.48,0.48,938,0,1,283.07,0.79,0,0
58.84226,-118.08755,302.94,0.58,0.52,1118,0,1,285.22,1.05,0,0
60.4593,-112.10748,297.87,0.42,0.38,937,0,1,285.25,1.51,0,0
42.63086,-82.49888,297.84,0.46,0.47,800,0,1,284.18,0.82,0,0
58.95201,-121.00999,303.97,0.48,0.48,938,0,1,273.03,2.04,0,0
57.58352,-121.63164,318.53,0.49,0.49,938,0,1,288.16,2.73,0,0
59.75097,-112.51076,328.3,0.4,0.6,2111,0,1,293.56,5.54,1,0
60.59502,-116.92783,295.95,0.56,0.43,937,0,1,280.63,1.85,0,0
55.95906,-125.17742,329.9,0.43,0.38,2110,0,1,289.57,6.54,1,0
61.445,-111.82925,300.47,0.43,0.38,937,0,1,287.4,0.58,0,0
58.96818,-120.26272,303.48,0.45,0.47,938,0,1,281.54,1.43,0,0
59.74819,-112.51875,327.15,0.45,0.39,1930,0,1,294.26,4.38,1,0
58.61321,-120.52316,295.39,0.5,0.49,1118,0,1,280.8,1.77,0,0
58.84845,-118.13203,300.37,0.38,0.44,938,0,1,271.48,0.26,0,0
59.75466,-112.51116,320.29,0.42,0.38,937,0,1,287.23,2.15,0,0
58.87092,-120.48495,304.53,0.49,0.48,1118,0,1,283.61,1.86,0,0
59.75379,-112.51252,304.66,0.39,0.59,1117,0,1,285.55,1.01,0,0
58.14408,-118.63175,322.94,0.39,0.44,938,0,1,284.24,3.01,0,0
58.1235,-118.52904,349.12,0.39,0.44,938,0,1,296.42,4.65,0,0
58.83412,-120.44505,299.46,0.49,0.49,1118,0,1,282.64,1.39,0,0
60.38852,-118.09138,307.7,0.4,0.44,937,0,1,280.8,1.45,0,0
58.65795,-120.48875,322.91,0.5,0.49,1118,0,1,281.12,3.59,0,0
55.86757,-109.67098,343.99,0.5,0.66,2110,0,1,291.89,4.92,1,0
57.24731,-120.69816,314.39,0.45,0.47,938,0,1,284.47,1.8,0,0
57.08564,-100.27409,301.65,0.38,0.43,937,0,1,282.75,4.08,0,0
60.36765,-118.09045,308.37,0.4,0.44,937,0,1,280.55,1.61,0,0
58.78387,-120.44869,299.99,0.49,0.49,1118,0,1,279.78,1.18,0,0
59.57863,-120.05877,311.82,0.45,0.47,938,0,1,278.03,2.22,0,0
58.80184,-120.43966,299.86,0.49,0.49,1118,0,1,281.45,1.35,0,0
61.09842,-111.52585,328.93,0.41,0.37,1930,0,1,293.0,3.09,1,0
55.86813,-109.6704,343.59,0.5,0.66,2110,0,1,292.0,5.89,1,0
58.84409,-118.07861,301.21,0.38,0.43,938,0,1,283.54,1.04,0,0
58.83884,-118.11449,319.06,0.38,0.44,938,0,1,277.7,2.39,0,0
57.09761,-100.27253,321.73,0.34,0.56,757,0,1,286.88,2.15,0,0
58.67992,-120.47551,302.2,0.49,0.49,1118,0,1,280.9,1.55,0,0
58.53489,-120.73022,299.94,0.49,0.49,1118,0,1,283.15,1.6,0,0
58.65182,-120.48536,312.66,0.5,0.49,1118,0,1,281.17,3.59,0,0
58.88638,-120.44913,303.48,0.49,0.48,1118,0,1,283.95,1.29,0,0
58.75843,-120.16824,300.32,0.45,0.47,938,0,1,281.39,0.98,0,0
58.77739,-118.00503,301.58,0.59,0.53,1118,0,1,286.69,1.75,0,0
57.25022,-120.69656,310.27,0.55,0.51,1119,0,1,281.79,2.06,0,0
58.79155,-120.48211,305.98,0.46,0.47,938,0,1,280.18,1.51,0,0
58.8345,-120.46331,303.5,0.46,0.47,938,0,1,278.85,2.51,0,0
58.53875,-120.82143,327.62,0.47,0.48,938,0,1,283.09,5.65,0,0
55.44057,-123.58373,306.45,0.5,0.49,1119,0,1,280.01,2.88,0,0
58.90827,-120.45844,300.95,0.49,0.48,1118,0,1,283.88,1.16,0,0
58.83105,-118.06897,314.59,0.38,0.43,938,0,1,285.95,3.02,0,0
58.80785,-117.99898,300.09,0.57,0.43,938,0,1,288.0,3.03,0,0
58.64525,-120.50926,328.02,0.5,0.49,1118,0,1,280.57,4.02,0,0
57.1932,-120.67291,296.98,0.45,0.47,938,0,1,277.44,1.39,0,0
57.09255,-100.27872,322.8,0.34,0.56,757,0,1,287.62,2.15,0,0
58.62146,-120.53418,305.17,0.5,0.49,1118,0,1,280.84,1.37,0,0
57.07781,-100.25575,354.24,0.43,0.38,1929,0,1,301.31,13.83,1,0
60.45626,-112.10136,311.03,0.37,0.58,1117,0,1,287.27,1.95,0,0
59.50431,-112.82266,315.69,0.43,0.38,937,0,1,282.5,2.03,0,0
58.56044,-120.74233,304.15,0.47,0.48,938,0,1,273.58,4.03,0,0
59.57951,-120.04688,337.32,0.49,0.48,1930,0,1,286.31,6.93,1,0
58.57617,-119.54613,308.05,0.43,0.46,938,0,1,288.76,1.62,0,0
58.77811,-120.46452,298.84,0.49,0.49,1118,0,1,281.44,1.44,0,0
58.76171,-120.1515,307.0,0.45,0.47,938,0,1,282.06,2.4,0,0
58.81824,-118.19401,300.79,0.58,0.52,1118,0,1,286.96,1.21,0,0
59.06353,-120.30567,296.23,0.49,0.48,1118,0,1,283.19,1.59,0,0
54.5709,-124.97242,299.41,0.48,0.48,1120,0,1,281.56,1.61,0,0
59.07759,-120.32327,335.03,0.46,0.47,938,0,1,280.61,4.71,0,0
58.81403,-120.44646,299.62,0.49,0.49,1118,0,1,281.8,1.54,0,0
58.82239,-118.18926,300.07,0.58,0.52,1118,0,1,287.35,1.21,0,0
58.83501,-120.47134,309.96,0.46,0.47,938,0,1,279.02,2.51,0,0
58.80537,-118.00376,301.67,0.57,0.43,938,0,1,287.83,1.91,0,0
57.08235,-100.24754,350.87,0.45,0.63,1749,0,1,294.3,14.03,1,0
58.84021,-120.4485,302.63,0.49,0.49,1118,0,1,282.96,1.39,0,0
58.77402,-118.22982,301.17,0.39,0.44,938,0,1,287.84,1.06,0,0
58.81815,-118.16206,305.47,0.39,0.44,938,0,1,288.74,0.88,0,0
59.75513,-111.77333,334.19,0.41,0.37,937,0,1,291.65,4.42,0,0
57.10101,-100.27235,333.18,0.43,0.38,1929,0,1,293.52,21.5,1,0
58.80315,-118.19963,306.75,0.58,0.52,1118,0,1,288.23,1.43,0,0
58.87986,-120.54948,312.69,0.46,0.47,938,0,1,279.47,1.88,0,0
59.7711,-113.64874,299.82,0.36,0.57,1118,0,1,286.32,0.85,0,0
58.10145,-119.67273,298.88,0.55,0.51,1118,0,1,284.2,5.84,0,0
